id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3714748391,白日梦想家,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2160195181.jpg,2013-12-25(美国),https://movie.douban.com/subject/2133323/,8.6,"剧情,喜剧,冒险",4,,,2023-03-08 22:06:01,2013 / 美国 英国 / 剧情 喜剧 冒险 / 本·斯蒂勒 / 本·斯蒂勒 克里斯汀·韦格
3709015553,波西米亚狂想曲,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2549558913.jpg,2019-03-22(中国大陆),https://movie.douban.com/subject/5300054/,8.6,"剧情,同性,音乐",5,,,2023-03-02 22:27:08,2018 / 英国 美国 / 剧情 同性 音乐 传记 / 布莱恩·辛格 / 拉米·马雷克 本·哈迪
3709012200,禁闭岛,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p450262388.jpg,2010-02-13(柏林电影节),https://movie.douban.com/subject/2334904/,8.9,"剧情,悬疑,惊悚",4,,,2023-03-02 22:24:09,2010 / 美国 / 剧情 悬疑 惊悚 / 马丁·斯科塞斯 / 莱昂纳多·迪卡普里奥 马克·鲁弗洛
3709011224,罗马假日,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2189265085.jpg,1953-08-20(威尼斯电影节),https://movie.douban.com/subject/1293839/,9.1,"剧情,喜剧,爱情",4,,,2023-03-02 22:23:14,1953 / 美国 / 剧情 喜剧 爱情 / 威廉·惠勒 / 奥黛丽·赫本 格利高里·派克
3708718716,沙丘,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2687443734.jpg,2021-10-22(美国/中国大陆),https://movie.douban.com/subject/3001114/,7.7,"剧情,科幻,冒险",4,,,2023-03-02 16:48:03,2021 / 美国 / 剧情 科幻 冒险 / 丹尼斯·维伦纽瓦 / 提莫西·查拉梅 丽贝卡·弗格森
3708718395,心灵奇旅,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2626308994.jpg,2020-12-25(中国大陆/美国网络),https://movie.douban.com/subject/24733428/,8.7,"动画,音乐,奇幻",4,,,2023-03-02 16:47:37,2020 / 美国 / 动画 音乐 奇幻 / 彼特·道格特 凯普·鲍尔斯 / 杰米·福克斯 蒂娜·菲
3708716070,那山那人那狗,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p798810224.jpg,1999(中国大陆),https://movie.douban.com/subject/1307766/,8.7,"剧情,家庭",5,,,2023-03-02 16:44:40,1999 / 中国大陆 / 剧情 家庭 / 霍建起 / 滕汝骏 刘烨
3708715707,普罗旺斯的夏天,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2176944875.jpg,2014-04-02(法国),https://movie.douban.com/subject/25858604/,8.4,"剧情,喜剧,家庭",5,,,2023-03-02 16:44:16,2014 / 法国 / 剧情 喜剧 家庭 / 罗丝·博斯 / 让·雷诺 安娜·加列娜
3708712597,雨人,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2353324612.jpg,1988-12-16(美国),https://movie.douban.com/subject/1291870/,8.7,剧情,4,,,2023-03-02 16:40:39,1988 / 美国 / 剧情 / 巴瑞·莱文森 / 达斯汀·霍夫曼 汤姆·克鲁斯
3708712260,美丽心灵,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1665997400.jpg,2001-12-13(加州首映),https://movie.douban.com/subject/1306029/,9.1,"剧情,传记",5,,,2023-03-02 16:40:18,2001 / 美国 / 剧情 传记 / 朗·霍华德 / 罗素·克劳 艾德·哈里斯
3708711042,航海王：红发歌姬,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2884233470.jpg,2022-12-01(中国大陆),https://movie.douban.com/subject/35675082/,7.1,"动作,动画,奇幻",4,,,2023-03-02 16:38:54,2022 / 日本 / 动作 动画 奇幻 冒险 / 谷口悟朗 / 田中真弓 中井和哉
